id,municipio,uf,nome_feira,categoria,dia_semana,horario_inicio,horario_fim,endereco,numero,bairro,referencia,subprefeitura,quantidade_feirantes,codigo_oficial,fonte_nome,fonte_url,status_validacao,observacoes
sao-paulo-534b715c,São Paulo,SP,VL EDE - AV ROLAND GARROS,Tradicional,Quinta-feira,08:00,14:00,AV ROLAND GARROS,1000,VL EDE,MAJ DANTAS CORTEZ/AV PIQUEROBI,V MARIA / VILA GUILHERME,19,51330,Prefeitura de São Paulo - SESANA,https://prefeitura.sp.gov.br/web/seguranca_alimentar/w/feiras-livres-sp,oficial,Importado da planilha oficial de endereços de feiras livres.
sao-paulo-ffcc5c7a,São Paulo,SP,VL FACCHINI - RUA LUIZ CARLOS FACCHINI,Tradicional,Quinta-feira,08:00,14:00,RUA LUIZ CARLOS FACCHINI,50,VL FACCHINI,TV AV ARMANDO DE A PEREIRA,JABAQUARA,40,50628,Prefeitura de São Paulo - SESANA,https://prefeitura.sp.gov.br/web/seguranca_alimentar/w/feiras-livres-sp,oficial,Importado da planilha oficial de endereços de feiras livres.
sao-paulo-fd8db17f,São Paulo,SP,VL GUILHERME - RUA CATAPARA,Tradicional,Quinta-feira,08:00,14:00,RUA CATAPARA,87,VL GUILHERME,TV ES DA CONCEICAO,V MARIA / VILA GUILHERME,31,50245,Prefeitura de São Paulo - SESANA,https://prefeitura.sp.gov.br/web/seguranca_alimentar/w/feiras-livres-sp,oficial,Importado da planilha oficial de endereços de feiras livres.
sao-paulo-f8d3991d,São Paulo,SP,VL GUILHERME - RUA GUARACININGA,Tradicional,Quinta-feira,08:00,14:00,RUA GUARACININGA,200,VL GUILHERME,TV RUA JACUNA,V MARIA / VILA GUILHERME,15,50237,Prefeitura de São Paulo - SESANA,https://prefeitura.sp.gov.br/web/seguranca_alimentar/w/feiras-livres-sp,oficial,Importado da planilha oficial de endereços de feiras livres.
sao-paulo-0e48c68d,São Paulo,SP,VL IDA - RUA REALENGO,Tradicional,Quinta-feira,08:00,14:00,RUA REALENGO,132,VL IDA,TV RUA CAMINHA DO AMORIM,PINHEIROS,32,50601,Prefeitura de São Paulo - SESANA,https://prefeitura.sp.gov.br/web/seguranca_alimentar/w/feiras-livres-sp,oficial,Importado da planilha oficial de endereços de feiras livres.
sao-paulo-1547dfbf,São Paulo,SP,VL IV CENTENARIO - AV OURO VERDE DE MINAS,Tradicional,Quinta-feira,08:00,14:00,AV OURO VERDE DE MINAS,100,VL IV CENTENARIO,TV AV RIO DAS PEDRAS,SAO MATEUS,106,50580,Prefeitura de São Paulo - SESANA,https://prefeitura.sp.gov.br/web/seguranca_alimentar/w/feiras-livres-sp,oficial,Importado da planilha oficial de endereços de feiras livres.
sao-paulo-f2fc4f27,São Paulo,SP,VL JAGUARA - RUA SANDOVAL FERREIRA CABRAL,Tradicional,Quinta-feira,08:00,14:00,RUA SANDOVAL FERREIRA CABRAL,50,VL JAGUARA,PORT 034/94,PIRITUBA / JARAGUA,24,50555,Prefeitura de São Paulo - SESANA,https://prefeitura.sp.gov.br/web/seguranca_alimentar/w/feiras-livres-sp,oficial,Importado da planilha oficial de endereços de feiras livres.
sao-paulo-9434c4ac,São Paulo,SP,VL LEOPOLDINA - RUA ALIANCA LIBERAL,Tradicional,Quinta-feira,08:00,14:00,RUA ALIANCA LIBERAL,500,VL LEOPOLDINA,RUA GUAIPA,LAPA,28,50369,Prefeitura de São Paulo - SESANA,https://prefeitura.sp.gov.br/web/seguranca_alimentar/w/feiras-livres-sp,oficial,Importado da planilha oficial de endereços de feiras livres.
sao-paulo-5b99d33e,São Paulo,SP,VL MARIA - AV ALBERTO BYINGTON,Tradicional,Quinta-feira,08:00,14:00,AV ALBERTO BYINGTON,500,VL MARIA,PROXIMO PRACA COSMORAMA,V MARIA / VILA GUILHERME,64,50474,Prefeitura de São Paulo - SESANA,https://prefeitura.sp.gov.br/web/seguranca_alimentar/w/feiras-livres-sp,oficial,Importado da planilha oficial de endereços de feiras livres.
sao-paulo-216df7be,São Paulo,SP,VL MARIA - RUA SOLD JOSE VICENTE DE PAULA,Tradicional,Quinta-feira,08:00,14:00,RUA SOLD JOSE VICENTE DE PAULA,200,VL MARIA,AV SERAFIN GONCALVES PEREIRA,V MARIA / VILA GUILHERME,12,50610,Prefeitura de São Paulo - SESANA,https://prefeitura.sp.gov.br/web/seguranca_alimentar/w/feiras-livres-sp,oficial,Importado da planilha oficial de endereços de feiras livres.
sao-paulo-3de1e564,São Paulo,SP,VL MARIA LUIZA - RUA PDE ALARICO ZACARIAS,Tradicional,Quinta-feira,08:00,14:00,RUA PDE ALARICO ZACARIAS,21,VL MARIA LUIZA,AV. HEITOR A EIRAS GARCIA 2678,BUTANTA,24,50822,Prefeitura de São Paulo - SESANA,https://prefeitura.sp.gov.br/web/seguranca_alimentar/w/feiras-livres-sp,oficial,Importado da planilha oficial de endereços de feiras livres.
sao-paulo-3e507bda,São Paulo,SP,VL MATILDE - RUA CAP JOSE LEITE,Tradicional,Quinta-feira,08:00,14:00,RUA CAP JOSE LEITE,723,VL MATILDE,PC SEBASTIAO ANDRADE,PENHA,0,50938,Prefeitura de São Paulo - SESANA,https://prefeitura.sp.gov.br/web/seguranca_alimentar/w/feiras-livres-sp,oficial,Importado da planilha oficial de endereços de feiras livres.
sao-paulo-fa32c6af,São Paulo,SP,VL MAZZEI - RUA MANOEL GAYA,Tradicional,Quinta-feira,08:00,14:00,RUA MANOEL GAYA,26,VL MAZZEI,TV AV SEZEFREDO FAGUNDES,JACANA / TREMENBE,131,50482,Prefeitura de São Paulo - SESANA,https://prefeitura.sp.gov.br/web/seguranca_alimentar/w/feiras-livres-sp,oficial,Importado da planilha oficial de endereços de feiras livres.
sao-paulo-483bb23a,São Paulo,SP,VL MEDEIROS - RUA GEOLANDIA,Tradicional,Quinta-feira,08:00,14:00,RUA GEOLANDIA,100,VL MEDEIROS,RUA GEOLANDIA,V MARIA / VILA GUILHERME,15,51543,Prefeitura de São Paulo - SESANA,https://prefeitura.sp.gov.br/web/seguranca_alimentar/w/feiras-livres-sp,oficial,Importado da planilha oficial de endereços de feiras livres.
sao-paulo-908920f9,São Paulo,SP,VL NIGRI - RUA MOINHO VELHO,Tradicional,Quinta-feira,08:00,14:00,RUA MOINHO VELHO,135,VL NIGRI,TV DA RUA JOAO CORDEIRO,FREGUESIA / BRASILANDIA,22,50504,Prefeitura de São Paulo - SESANA,https://prefeitura.sp.gov.br/web/seguranca_alimentar/w/feiras-livres-sp,oficial,Importado da planilha oficial de endereços de feiras livres.
sao-paulo-4b811e0f,São Paulo,SP,VL NOVA CACHOEIRINHA - RUA AUGUSTO GIL,Tradicional,Quinta-feira,08:00,14:00,RUA AUGUSTO GIL,207,VL NOVA CACHOEIRINHA,PT FINAL ONIBUS V DIONIZIA,CASA VERDE / CACHOEIRINHA,71,50377,Prefeitura de São Paulo - SESANA,https://prefeitura.sp.gov.br/web/seguranca_alimentar/w/feiras-livres-sp,oficial,Importado da planilha oficial de endereços de feiras livres.
sao-paulo-b21957ec,São Paulo,SP,VL NOVA CURACA - RUA ANANAI,Tradicional,Quinta-feira,08:00,14:00,RUA ANANAI,37,VL NOVA CURACA,PT FINAL ON V N CURUCA,ITAIM PAULISTA,35,50830,Prefeitura de São Paulo - SESANA,https://prefeitura.sp.gov.br/web/seguranca_alimentar/w/feiras-livres-sp,oficial,Importado da planilha oficial de endereços de feiras livres.
sao-paulo-ab4da381,São Paulo,SP,VL OLIMPIA - RUA JOAO CACHOEIRA C/ DR F HAIDAR,Tradicional,Quinta-feira,08:00,14:00,RUA JOAO CACHOEIRA C/ DR F HAIDAR,1600,VL OLIMPIA,RUA CLODOMIRO AMAZONAS,PINHEIROS,34,50520,Prefeitura de São Paulo - SESANA,https://prefeitura.sp.gov.br/web/seguranca_alimentar/w/feiras-livres-sp,oficial,Importado da planilha oficial de endereços de feiras livres.
sao-paulo-d5f7351b,São Paulo,SP,VL PRUDENTE - RUA DOMINGOS DA FONSECA,Tradicional,Quinta-feira,08:00,14:00,RUA DOMINGOS DA FONSECA,321,VL PRUDENTE,PAREDAO JUVENTUS,MOOCA,43,50164,Prefeitura de São Paulo - SESANA,https://prefeitura.sp.gov.br/web/seguranca_alimentar/w/feiras-livres-sp,oficial,Importado da planilha oficial de endereços de feiras livres.
sao-paulo-663aa640,São Paulo,SP,VL PRUDENTE - RUA SILVA COUTINHO,Tradicional,Quinta-feira,08:00,14:00,RUA SILVA COUTINHO,50,VL PRUDENTE,TV RUA SANTA LINA,MOOCA,16,50180,Prefeitura de São Paulo - SESANA,https://prefeitura.sp.gov.br/web/seguranca_alimentar/w/feiras-livres-sp,oficial,Importado da planilha oficial de endereços de feiras livres.
sao-paulo-329c7fac,São Paulo,SP,VL RICA - RUA ALFARO,Tradicional,Quinta-feira,08:00,14:00,RUA ALFARO,391,VL RICA,PORT 19/94,ARICANDUVA I FORMOSA I CARRAO,26,51403,Prefeitura de São Paulo - SESANA,https://prefeitura.sp.gov.br/web/seguranca_alimentar/w/feiras-livres-sp,oficial,Importado da planilha oficial de endereços de feiras livres.
sao-paulo-9c152c11,São Paulo,SP,VL ROMANA - RUA SILVEIRA RODRIGUES C/ MARIO,Tradicional,Quinta-feira,08:00,14:00,RUA SILVEIRA RODRIGUES C/ MARIO,35,VL ROMANA,VESPASIANO E JESUINO BANDEIRA,LAPA,33,50253,Prefeitura de São Paulo - SESANA,https://prefeitura.sp.gov.br/web/seguranca_alimentar/w/feiras-livres-sp,oficial,Importado da planilha oficial de endereços de feiras livres.
sao-paulo-d7ad0317,São Paulo,SP,VL RUI BARBOSA - AV DA JUSTICA,Tradicional,Quinta-feira,08:00,14:00,AV DA JUSTICA,10,VL RUI BARBOSA,AV 24 DE FEVEREIRO,PENHA,10,51063,Prefeitura de São Paulo - SESANA,https://prefeitura.sp.gov.br/web/seguranca_alimentar/w/feiras-livres-sp,oficial,Importado da planilha oficial de endereços de feiras livres.
sao-paulo-1dcae1ee,São Paulo,SP,VL STA IZABEL - RUA PIRAMBOIA,Tradicional,Quinta-feira,08:00,14:00,RUA PIRAMBOIA,450,VL STA IZABEL,TV RUA XIRIRICA,ARICANDUVA I FORMOSA I CARRAO,75,50342,Prefeitura de São Paulo - SESANA,https://prefeitura.sp.gov.br/web/seguranca_alimentar/w/feiras-livres-sp,oficial,Importado da planilha oficial de endereços de feiras livres.
sao-paulo-b4a3f597,São Paulo,SP,VL ZATT - AV MIGUEL DE CASTRO,Tradicional,Quinta-feira,08:00,14:00,AV MIGUEL DE CASTRO,1023,VL ZATT,-,PIRITUBA / JARAGUA,125,50393,Prefeitura de São Paulo - SESANA,https://prefeitura.sp.gov.br/web/seguranca_alimentar/w/feiras-livres-sp,oficial,Importado da planilha oficial de endereços de feiras livres.
sao-paulo-d4319eb0,São Paulo,SP,ACLIMACAO - RUA ENG LUIZ GOMES C SANGIRARDI,Tradicional,Sexta-feira,08:00,14:00,RUA ENG LUIZ GOMES C SANGIRARDI,640,ACLIMACAO,-,VILA MARIANA,109,63509,Prefeitura de São Paulo - SESANA,https://prefeitura.sp.gov.br/web/seguranca_alimentar/w/feiras-livres-sp,oficial,Importado da planilha oficial de endereços de feiras livres.
sao-paulo-5cc2862a,São Paulo,SP,ACLIMACAO - RUA MARIZ E BARROS,Tradicional,Sexta-feira,08:00,14:00,RUA MARIZ E BARROS,316,ACLIMACAO,PRACA SAO FRANCISCO DA GLORIA,VILA MARIANA,9,60100,Prefeitura de São Paulo - SESANA,https://prefeitura.sp.gov.br/web/seguranca_alimentar/w/feiras-livres-sp,oficial,Importado da planilha oficial de endereços de feiras livres.
sao-paulo-bf572778,São Paulo,SP,ALTO DA MOOCA - RUA BOM JESUS,Tradicional,Sexta-feira,08:00,14:00,RUA BOM JESUS,50,ALTO DA MOOCA,PROXIMO LARGO AGUA RASA,MOOCA,94,60186,Prefeitura de São Paulo - SESANA,https://prefeitura.sp.gov.br/web/seguranca_alimentar/w/feiras-livres-sp,oficial,Importado da planilha oficial de endereços de feiras livres.
sao-paulo-bb51f95a,São Paulo,SP,ALTO DA MOOCA - RUA GRECCO,Tradicional,Sexta-feira,08:00,14:00,RUA GRECCO,521,ALTO DA MOOCA,RUA GOMES E 18 DE FEVEREIRO,ARICANDUVA I FORMOSA I CARRAO,45,60399,Prefeitura de São Paulo - SESANA,https://prefeitura.sp.gov.br/web/seguranca_alimentar/w/feiras-livres-sp,oficial,Importado da planilha oficial de endereços de feiras livres.
sao-paulo-80cfa6ed,São Paulo,SP,BELA VISTA - RUA MARIA JOSE C/ FORTALEZA,Tradicional,Sexta-feira,08:00,14:00,RUA MARIA JOSE C/ FORTALEZA,129,BELA VISTA,TV AV BRIG LUIZ ANTONIO,SE,128,60038,Prefeitura de São Paulo - SESANA,https://prefeitura.sp.gov.br/web/seguranca_alimentar/w/feiras-livres-sp,oficial,Importado da planilha oficial de endereços de feiras livres.
sao-paulo-b2b3d360,São Paulo,SP,BELENZINHO - LG SAO JOSE DO BELEM,Tradicional,Sexta-feira,08:00,14:00,LG SAO JOSE DO BELEM,50,BELENZINHO,-,MOOCA,3,67555,Prefeitura de São Paulo - SESANA,https://prefeitura.sp.gov.br/web/seguranca_alimentar/w/feiras-livres-sp,oficial,Importado da planilha oficial de endereços de feiras livres.
sao-paulo-01457a97,São Paulo,SP,BRAZ - RUA HENRIQUE DIAS,Tradicional,Sexta-feira,08:00,14:00,RUA HENRIQUE DIAS,200,BRAZ,MONS ANDRADE E RODRIGUE SANTOS,MOOCA,57,60046,Prefeitura de São Paulo - SESANA,https://prefeitura.sp.gov.br/web/seguranca_alimentar/w/feiras-livres-sp,oficial,Importado da planilha oficial de endereços de feiras livres.
sao-paulo-8cb7fa9c,São Paulo,SP,BROOKLIN PAULISTA - RUA GODOI COLACO,Tradicional,Sexta-feira,08:00,14:00,RUA GODOI COLACO,1016,BROOKLIN PAULISTA,AV MORUMBI E R ALVARO RODRIGUE,PINHEIROS,52,60631,Prefeitura de São Paulo - SESANA,https://prefeitura.sp.gov.br/web/seguranca_alimentar/w/feiras-livres-sp,oficial,Importado da planilha oficial de endereços de feiras livres.
sao-paulo-63ec9ad7,São Paulo,SP,CAMBUCI - RUA DOM BOSCO,Tradicional,Sexta-feira,08:00,14:00,RUA DOM BOSCO,100,CAMBUCI,BAIXOS VD ALCANTARA MACHADO,SE,27,60020,Prefeitura de São Paulo - SESANA,https://prefeitura.sp.gov.br/web/seguranca_alimentar/w/feiras-livres-sp,oficial,Importado da planilha oficial de endereços de feiras livres.
sao-paulo-dc22ec0b,São Paulo,SP,CAMBUCI - RUA VITORIO EMANUEL,Tradicional,Sexta-feira,08:00,14:00,RUA VITORIO EMANUEL,312,CAMBUCI,TV DA RUA LAVAPES,SE,62,60011,Prefeitura de São Paulo - SESANA,https://prefeitura.sp.gov.br/web/seguranca_alimentar/w/feiras-livres-sp,oficial,Importado da planilha oficial de endereços de feiras livres.
sao-paulo-a5055f01,São Paulo,SP,CAPAO REDONDO - AV ATHOS THOMAZ FERRACIO,Tradicional,Sexta-feira,08:00,14:00,AV ATHOS THOMAZ FERRACIO,50,CAPAO REDONDO,TV AV ELIAS MAAS,CAMPO LIMPO,82,60739,Prefeitura de São Paulo - SESANA,https://prefeitura.sp.gov.br/web/seguranca_alimentar/w/feiras-livres-sp,oficial,Importado da planilha oficial de endereços de feiras livres.
sao-paulo-a931b1bd,São Paulo,SP,CASA VERDE - RUA CAETANO DESCO,Tradicional,Sexta-feira,08:00,14:00,RUA CAETANO DESCO,155,CASA VERDE,MORRO DO S,CASA VERDE / CACHOEIRINHA,23,60151,Prefeitura de São Paulo - SESANA,https://prefeitura.sp.gov.br/web/seguranca_alimentar/w/feiras-livres-sp,oficial,Importado da planilha oficial de endereços de feiras livres.
sao-paulo-13dd895d,São Paulo,SP,CASA VERDE - RUA CESAR PENA RAMOS,Tradicional,Sexta-feira,08:00,14:00,RUA CESAR PENA RAMOS,592,CASA VERDE,ENTRE BALDOVENETI E CAPANEO,CASA VERDE / CACHOEIRINHA,41,60240,Prefeitura de São Paulo - SESANA,https://prefeitura.sp.gov.br/web/seguranca_alimentar/w/feiras-livres-sp,oficial,Importado da planilha oficial de endereços de feiras livres.
sao-paulo-e48001ce,São Paulo,SP,CHACARA SEIS DE OUTUBRO - AV MARCONDES DE BRITO,Tradicional,Sexta-feira,08:00,14:00,AV MARCONDES DE BRITO,484,CHACARA SEIS DE OUTUBRO,-,PENHA,2,68470,Prefeitura de São Paulo - SESANA,https://prefeitura.sp.gov.br/web/seguranca_alimentar/w/feiras-livres-sp,oficial,Importado da planilha oficial de endereços de feiras livres.
sao-paulo-cb64c844,São Paulo,SP,CID ADEMAR - RUA ANTONIO DE PINHO AZEVEDO,Tradicional,Sexta-feira,08:00,14:00,RUA ANTONIO DE PINHO AZEVEDO,691,CID ADEMAR,MARGENS DA AVENIDA CUPECE,CIDADE ADEMAR,123,60747,Prefeitura de São Paulo - SESANA,https://prefeitura.sp.gov.br/web/seguranca_alimentar/w/feiras-livres-sp,oficial,Importado da planilha oficial de endereços de feiras livres.
sao-paulo-6c8507d8,São Paulo,SP,CID TIRADENTES - RUA DONA ELOA DO VALLE QUADROS,Tradicional,Sexta-feira,08:00,14:00,RUA DONA ELOA DO VALLE QUADROS,50,CID TIRADENTES,-,CIDADE TIRADENTES,41,61662,Prefeitura de São Paulo - SESANA,https://prefeitura.sp.gov.br/web/seguranca_alimentar/w/feiras-livres-sp,oficial,Importado da planilha oficial de endereços de feiras livres.
sao-paulo-6ea345f1,São Paulo,SP,CIDADE MONCOES - PÇ GAL GENTIL FALCAO,Orgânica,Sexta-feira,-,-,PÇ GAL GENTIL FALCAO,70,CIDADE MONCOES,RUA IRMÁ GABRIELA,PINHEIROS,0,69345,Prefeitura de São Paulo - SESANA,https://prefeitura.sp.gov.br/web/seguranca_alimentar/w/feiras-livres-sp,oficial,Importado da planilha oficial de endereços de feiras livres.
sao-paulo-b04791ce,São Paulo,SP,CIDADE MONCOES - RUA CONCEICAO DE MONTE ALEGRE,Tradicional,Sexta-feira,08:00,14:00,RUA CONCEICAO DE MONTE ALEGRE,355,CIDADE MONCOES,ALTURA DO N CIQUENTA E QUATRO,PINHEIROS,11,61743,Prefeitura de São Paulo - SESANA,https://prefeitura.sp.gov.br/web/seguranca_alimentar/w/feiras-livres-sp,oficial,Importado da planilha oficial de endereços de feiras livres.
sao-paulo-d0f2a19a,São Paulo,SP,COHAB II - RUA ANTONIO CRESPO,Tradicional,Sexta-feira,08:00,14:00,RUA ANTONIO CRESPO,50,COHAB II,E SABADO D'ANGELO,ITAQUERA,89,61220,Prefeitura de São Paulo - SESANA,https://prefeitura.sp.gov.br/web/seguranca_alimentar/w/feiras-livres-sp,oficial,Importado da planilha oficial de endereços de feiras livres.
sao-paulo-315e8992,São Paulo,SP,CONSOLACAO - RUA MATO GROSSO C/ PARA,Tradicional,Sexta-feira,08:00,14:00,RUA MATO GROSSO C/ PARA,100,CONSOLACAO,TV DA RUA SERGIPE,SE,128,60054,Prefeitura de São Paulo - SESANA,https://prefeitura.sp.gov.br/web/seguranca_alimentar/w/feiras-livres-sp,oficial,Importado da planilha oficial de endereços de feiras livres.
sao-paulo-332be2bf,São Paulo,SP,ERMELINO MATARAZZO - RUA DARIO COSTA MATOS,Tradicional,Sexta-feira,08:00,14:00,RUA DARIO COSTA MATOS,45,ERMELINO MATARAZZO,P.FINAL ONIBUS JD.S.CARLOS,ERMELINO MATARAZZO,56,60879,Prefeitura de São Paulo - SESANA,https://prefeitura.sp.gov.br/web/seguranca_alimentar/w/feiras-livres-sp,oficial,Importado da planilha oficial de endereços de feiras livres.
sao-paulo-99ca3835,São Paulo,SP,FREGUESIA DO O - RUA LASAR SEGAL,Tradicional,Sexta-feira,08:00,14:00,RUA LASAR SEGAL,409,FREGUESIA DO O,TV AV IMIRIM,CASA VERDE / CACHOEIRINHA,97,60542,Prefeitura de São Paulo - SESANA,https://prefeitura.sp.gov.br/web/seguranca_alimentar/w/feiras-livres-sp,oficial,Importado da planilha oficial de endereços de feiras livres.
sao-paulo-a046c320,São Paulo,SP,FREGUESIA DO O - RUA Rua Bruno Bertucci,Tradicional,Sexta-feira,08:00,14:00,RUA Rua Bruno Bertucci,200,FREGUESIA DO O,-,FREGUESIA / BRASILANDIA,5,68926,Prefeitura de São Paulo - SESANA,https://prefeitura.sp.gov.br/web/seguranca_alimentar/w/feiras-livres-sp,oficial,Importado da planilha oficial de endereços de feiras livres.
sao-paulo-1fdf3b88,São Paulo,SP,GUAIANAZES COHAB - AV DR GUILHERME DE ABREU SODRE,Tradicional,Sexta-feira,08:00,14:00,AV DR GUILHERME DE ABREU SODRE,1414,GUAIANAZES COHAB,ES DO IGUATEMI,CIDADE TIRADENTES,161,60895,Prefeitura de São Paulo - SESANA,https://prefeitura.sp.gov.br/web/seguranca_alimentar/w/feiras-livres-sp,oficial,Importado da planilha oficial de endereços de feiras livres.
sao-paulo-07415b9a,São Paulo,SP,IPIRANGA - RUA COSTA AGUIAR,Tradicional,Sexta-feira,08:00,14:00,RUA COSTA AGUIAR,261,IPIRANGA,FIXADA,IPIRANGA,26,60119,Prefeitura de São Paulo - SESANA,https://prefeitura.sp.gov.br/web/seguranca_alimentar/w/feiras-livres-sp,oficial,Importado da planilha oficial de endereços de feiras livres.
sao-paulo-88319ba6,São Paulo,SP,JABAQUARA - RUA DEODORO DE CAMPOS,Tradicional,Sexta-feira,08:00,14:00,RUA DEODORO DE CAMPOS,100,JABAQUARA,ESQ RUA TUPIRITAMA,JABAQUARA,9,60330,Prefeitura de São Paulo - SESANA,https://prefeitura.sp.gov.br/web/seguranca_alimentar/w/feiras-livres-sp,oficial,Importado da planilha oficial de endereços de feiras livres.
sao-paulo-45127ae6,São Paulo,SP,JABAQUARA - RUA TEJUPA,Tradicional,Sexta-feira,08:00,14:00,RUA TEJUPA,40,JABAQUARA,TV RUA VITORIANA,JABAQUARA,23,60577,Prefeitura de São Paulo - SESANA,https://prefeitura.sp.gov.br/web/seguranca_alimentar/w/feiras-livres-sp,oficial,Importado da planilha oficial de endereços de feiras livres.
sao-paulo-5fb3a30a,São Paulo,SP,JACANA - RUA BENJAMIM PEREIRA,Noturna,Sexta-feira,16:00,21:00,RUA BENJAMIM PEREIRA,331,JACANA,-,JACANA / TREMENBE,11,67113,Prefeitura de São Paulo - SESANA,https://prefeitura.sp.gov.br/web/seguranca_alimentar/w/feiras-livres-sp,oficial,Importado da planilha oficial de endereços de feiras livres.
sao-paulo-956c362e,São Paulo,SP,JARDIM BELEM - PÇ BENEDITO RAMOS RODRIGUES,Noturna,Sexta-feira,16:00,21:00,PÇ BENEDITO RAMOS RODRIGUES,742,JARDIM BELEM,ERMELINO MATARAZZO,ERMELINO MATARAZZO,4,61450,Prefeitura de São Paulo - SESANA,https://prefeitura.sp.gov.br/web/seguranca_alimentar/w/feiras-livres-sp,oficial,Importado da planilha oficial de endereços de feiras livres.
sao-paulo-434e747e,São Paulo,SP,JARDIM HELIAN - RUA MANOEL BACELAR,Tradicional,Sexta-feira,08:00,14:00,RUA MANOEL BACELAR,50,JARDIM HELIAN,RUA CONFISSAO,ITAQUERA,22,61735,Prefeitura de São Paulo - SESANA,https://prefeitura.sp.gov.br/web/seguranca_alimentar/w/feiras-livres-sp,oficial,Importado da planilha oficial de endereços de feiras livres.
sao-paulo-e605a9ef,São Paulo,SP,JARDIM MARISA - RUA JOSE PEREIRA FALCAO,Tradicional,Sexta-feira,08:00,14:00,RUA JOSE PEREIRA FALCAO,-,JARDIM MARISA,-,PIRITUBA / JARAGUA,12,64009,Prefeitura de São Paulo - SESANA,https://prefeitura.sp.gov.br/web/seguranca_alimentar/w/feiras-livres-sp,oficial,Importado da planilha oficial de endereços de feiras livres.
sao-paulo-a1d85316,São Paulo,SP,JARDIM SAO PAULO - RUA ALVARO DA COSTA,Tradicional,Sexta-feira,08:00,14:00,RUA ALVARO DA COSTA,50,JARDIM SAO PAULO,GUAIANAZES,GUAIANASES,16,61697,Prefeitura de São Paulo - SESANA,https://prefeitura.sp.gov.br/web/seguranca_alimentar/w/feiras-livres-sp,oficial,Importado da planilha oficial de endereços de feiras livres.
sao-paulo-2111706c,São Paulo,SP,JARDIM VITORIA - RUA SERRA DO CACHIMBO,Tradicional,Sexta-feira,08:00,14:00,RUA SERRA DO CACHIMBO,10,JARDIM VITORIA,PIRITUBA,PIRITUBA / JARAGUA,12,61700,Prefeitura de São Paulo - SESANA,https://prefeitura.sp.gov.br/web/seguranca_alimentar/w/feiras-livres-sp,oficial,Importado da planilha oficial de endereços de feiras livres.
sao-paulo-94726c4f,São Paulo,SP,JD ANGELA - RUA JOSE DOMINGUES DE PONTES,Tradicional,Sexta-feira,08:00,14:00,RUA JOSE DOMINGUES DE PONTES,50,JD ANGELA,COM RUA FIORAVANTE ZAMPOL,SAPOPEMBA,27,61140,Prefeitura de São Paulo - SESANA,https://prefeitura.sp.gov.br/web/seguranca_alimentar/w/feiras-livres-sp,oficial,Importado da planilha oficial de endereços de feiras livres.
sao-paulo-8240573a,São Paulo,SP,JD ARICANDUVA - AV ODILON PIRES,Tradicional,Sexta-feira,08:00,14:00,AV ODILON PIRES,128,JD ARICANDUVA,AV CONSELHEIRO CARRAO,ARICANDUVA I FORMOSA I CARRAO,80,60623,Prefeitura de São Paulo - SESANA,https://prefeitura.sp.gov.br/web/seguranca_alimentar/w/feiras-livres-sp,oficial,Importado da planilha oficial de endereços de feiras livres.
